name,source_url,face_shape,vibe,cute_level,dark_level,power_level,description,image_url
"다크 클라크 LEVEL 76 HP 18,000 EXP 370",https://mapledb.kr/search.php?q=8140300&t=mob,round,cute,5,3,5,"다크 클라크 LEVEL 76 HP 18,000 EXP 370의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"파이어독 LEVEL 90 HP 45,000 EXP 1,800",https://mapledb.kr/search.php?q=8140500&t=mob,round,cute,5,3,5,"파이어독 LEVEL 90 HP 45,000 EXP 1,800의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"폭렬 망둥이집 LEVEL 90 HP 40,500 EXP 0",https://mapledb.kr/search.php?q=8140555&t=mob,round,cute,5,3,5,"폭렬 망둥이집 LEVEL 90 HP 40,500 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"본피쉬 LEVEL 92 HP 42,500 EXP 2,000",https://mapledb.kr/search.php?q=8140600&t=mob,round,cute,5,3,5,"본피쉬 LEVEL 92 HP 42,500 EXP 2,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"블루 드래곤터틀 LEVEL 90 HP 40,000 EXP 1,780",https://mapledb.kr/search.php?q=8140700&t=mob,round,cute,5,3,5,"블루 드래곤터틀 LEVEL 90 HP 40,000 EXP 1,780의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"레드 드래곤터틀 LEVEL 93 HP 49,000 EXP 2,100",https://mapledb.kr/search.php?q=8140701&t=mob,round,cute,5,3,5,"레드 드래곤터틀 LEVEL 93 HP 49,000 EXP 2,100의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"리스튼 LEVEL 95 HP 50,000 EXP 2,280",https://mapledb.kr/search.php?q=8140702&t=mob,round,cute,5,3,5,"리스튼 LEVEL 95 HP 50,000 EXP 2,280의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"브레스튼 LEVEL 97 HP 55,000 EXP 2,500",https://mapledb.kr/search.php?q=8140703&t=mob,round,cute,5,3,5,"브레스튼 LEVEL 97 HP 55,000 EXP 2,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"바이킹 LEVEL 93 HP 50,000 EXP 2,100",https://mapledb.kr/search.php?q=8141000&t=mob,round,cute,5,3,5,"바이킹 LEVEL 93 HP 50,000 EXP 2,100의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"기간틱 바이킹 LEVEL 98 HP 58,000 EXP 2,600",https://mapledb.kr/search.php?q=8141100&t=mob,round,cute,5,3,5,"기간틱 바이킹 LEVEL 98 HP 58,000 EXP 2,600의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"스퀴드 LEVEL 94 HP 46,000 EXP 2,200",https://mapledb.kr/search.php?q=8141300&t=mob,round,cute,5,3,5,"스퀴드 LEVEL 94 HP 46,000 EXP 2,200의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"팬텀워치 LEVEL 95 HP 53,000 EXP 2,300",https://mapledb.kr/search.php?q=8142000&t=mob,round,cute,5,3,5,"팬텀워치 LEVEL 95 HP 53,000 EXP 2,300의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"리셀스퀴드 LEVEL 97 HP 49,000 EXP 2,500",https://mapledb.kr/search.php?q=8142100&t=mob,round,cute,5,3,5,"리셀스퀴드 LEVEL 97 HP 49,000 EXP 2,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"G.팬텀워치 LEVEL 99 HP 60,000 EXP 2,800",https://mapledb.kr/search.php?q=8143000&t=mob,round,cute,5,3,5,"G.팬텀워치 LEVEL 99 HP 60,000 EXP 2,800의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"크림슨 발록 LEVEL 100 HP 100,000 EXP 3,500",https://mapledb.kr/search.php?q=8150000&t=mob,round,cute,5,3,5,"크림슨 발록 LEVEL 100 HP 100,000 EXP 3,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"샤크 LEVEL 100 HP 56,000 EXP 3,000",https://mapledb.kr/search.php?q=8150100&t=mob,round,cute,5,3,5,"샤크 LEVEL 100 HP 56,000 EXP 3,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"콜드샤크 LEVEL 102 HP 58,500 EXP 3,100",https://mapledb.kr/search.php?q=8150101&t=mob,round,cute,5,3,5,"콜드샤크 LEVEL 102 HP 58,500 EXP 3,100의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"그린코니언 LEVEL 100 HP 56,000 EXP 3,000",https://mapledb.kr/search.php?q=8150200&t=mob,round,cute,5,3,5,"그린코니언 LEVEL 100 HP 56,000 EXP 3,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크코니언 LEVEL 105 HP 67,000 EXP 3,700",https://mapledb.kr/search.php?q=8150201&t=mob,round,cute,5,3,5,"다크코니언 LEVEL 105 HP 67,000 EXP 3,700의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"레드 와이번 LEVEL 97 HP 53,000 EXP 2,500",https://mapledb.kr/search.php?q=8150300&t=mob,round,cute,5,3,5,"레드 와이번 LEVEL 97 HP 53,000 EXP 2,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"블루 와이번 LEVEL 101 HP 57,000 EXP 3,050",https://mapledb.kr/search.php?q=8150301&t=mob,round,cute,5,3,5,"블루 와이번 LEVEL 101 HP 57,000 EXP 3,050의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 와이번 LEVEL 103 HP 60,000 EXP 3,150",https://mapledb.kr/search.php?q=8150302&t=mob,round,cute,5,3,5,"다크 와이번 LEVEL 103 HP 60,000 EXP 3,150의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"게이트키퍼 LEVEL 108 HP 78,000 EXP 4,300",https://mapledb.kr/search.php?q=8160000&t=mob,round,cute,5,3,5,"게이트키퍼 LEVEL 108 HP 78,000 EXP 4,300의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"타나토스 LEVEL 108 HP 70,000 EXP 4,100",https://mapledb.kr/search.php?q=8170000&t=mob,round,cute,5,3,5,"타나토스 LEVEL 108 HP 70,000 EXP 4,100의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"마뇽 LEVEL 105 HP 3,700,000 EXP 13,500",https://mapledb.kr/search.php?q=8180000&t=mob,round,cute,5,3,5,"마뇽 LEVEL 105 HP 3,700,000 EXP 13,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"그리프 LEVEL 105 HP 3,700,000 EXP 13,500",https://mapledb.kr/search.php?q=8180001&t=mob,round,cute,5,3,5,"그리프 LEVEL 105 HP 3,700,000 EXP 13,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"뉴트주니어 LEVEL 105 HP 68,000 EXP 3,800",https://mapledb.kr/search.php?q=8190000&t=mob,round,cute,5,3,5,"뉴트주니어 LEVEL 105 HP 68,000 EXP 3,800의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"뉴트주니어 LEVEL 105 HP 68,000 EXP 0",https://mapledb.kr/search.php?q=8190001&t=mob,round,cute,5,3,5,"뉴트주니어 LEVEL 105 HP 68,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"네스트골렘 LEVEL 110 HP 80,000 EXP 8,050",https://mapledb.kr/search.php?q=8190002&t=mob,round,cute,5,3,5,"네스트골렘 LEVEL 110 HP 80,000 EXP 8,050의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"스켈레곤 LEVEL 110 HP 80,000 EXP 4,500",https://mapledb.kr/search.php?q=8190003&t=mob,round,cute,5,3,5,"스켈레곤 LEVEL 110 HP 80,000 EXP 4,500의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"스켈로스 LEVEL 113 HP 85,000 EXP 4,750",https://mapledb.kr/search.php?q=8190004&t=mob,round,cute,5,3,5,"스켈로스 LEVEL 113 HP 85,000 EXP 4,750의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"네스트골렘 LEVEL 110 HP 80,000 EXP 4,450",https://mapledb.kr/search.php?q=8190005&t=mob,round,cute,5,3,5,"네스트골렘 LEVEL 110 HP 80,000 EXP 4,450의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"엘리쟈 LEVEL 83 HP 87,000 EXP 2,800",https://mapledb.kr/search.php?q=8220000&t=mob,round,cute,5,3,5,"엘리쟈 LEVEL 83 HP 87,000 EXP 2,800의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"스노우맨 LEVEL 90 HP 120,000 EXP 5,200",https://mapledb.kr/search.php?q=8220001&t=mob,round,cute,5,3,5,"스노우맨 LEVEL 90 HP 120,000 EXP 5,200의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"키메라 LEVEL 85 HP 96,000 EXP 3,000",https://mapledb.kr/search.php?q=8220002&t=mob,round,cute,5,3,5,"키메라 LEVEL 85 HP 96,000 EXP 3,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"레비아탄 LEVEL 120 HP 13,400,000 EXP 47,355",https://mapledb.kr/search.php?q=8220003&t=mob,round,cute,5,3,5,"레비아탄 LEVEL 120 HP 13,400,000 EXP 47,355의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"시간의 구 LEVEL 100 HP 16,000 EXP 0",https://mapledb.kr/search.php?q=8500000&t=mob,round,cute,5,3,5,"시간의 구 LEVEL 100 HP 16,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"파풀라투스 LEVEL 125 HP 1,590,000 EXP 970,000",https://mapledb.kr/search.php?q=8500002&t=mob,round,cute,5,3,5,"파풀라투스 LEVEL 125 HP 1,590,000 EXP 970,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"로우 다크스타 LEVEL 71 HP 10,000 EXP 0",https://mapledb.kr/search.php?q=8500003&t=mob,round,cute,5,3,5,"로우 다크스타 LEVEL 71 HP 10,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"하이 다크스타 LEVEL 80 HP 10,000 EXP 0",https://mapledb.kr/search.php?q=8500004&t=mob,round,cute,5,3,5,"하이 다크스타 LEVEL 80 HP 10,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"블러드붐 LEVEL 75 HP 10,000 EXP 0",https://mapledb.kr/search.php?q=8510100&t=mob,round,cute,5,3,5,"블러드붐 LEVEL 75 HP 10,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"피아누스 LEVEL 110 HP 24,000,000 EXP 900,000",https://mapledb.kr/search.php?q=8520000&t=mob,round,cute,5,3,5,"피아누스 LEVEL 110 HP 24,000,000 EXP 900,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"자쿰 LEVEL 140 HP 66,000,000 EXP 0",https://mapledb.kr/search.php?q=8800000&t=mob,round,cute,5,3,5,"자쿰 LEVEL 140 HP 66,000,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"자쿰 LEVEL 140 HP 88,000,000 EXP 0",https://mapledb.kr/search.php?q=8800001&t=mob,round,cute,5,3,5,"자쿰 LEVEL 140 HP 88,000,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"자쿰팔3 LEVEL 140 HP 22,000,000 EXP 896,000",https://mapledb.kr/search.php?q=8800005&t=mob,round,cute,5,3,5,"자쿰팔3 LEVEL 140 HP 22,000,000 EXP 896,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"자쿰팔4 LEVEL 140 HP 22,000,000 EXP 896,000",https://mapledb.kr/search.php?q=8800006&t=mob,round,cute,5,3,5,"자쿰팔4 LEVEL 140 HP 22,000,000 EXP 896,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"레드 와이번 LEVEL 97 HP 53,000 EXP 800",https://mapledb.kr/search.php?q=8810019&t=mob,round,cute,5,3,5,"레드 와이번 LEVEL 97 HP 53,000 EXP 800의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"블루 와이번 LEVEL 101 HP 57,000 EXP 1,000",https://mapledb.kr/search.php?q=8810020&t=mob,round,cute,5,3,5,"블루 와이번 LEVEL 101 HP 57,000 EXP 1,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 와이번 LEVEL 103 HP 80,000 EXP 1,050",https://mapledb.kr/search.php?q=8810021&t=mob,round,cute,5,3,5,"다크 와이번 LEVEL 103 HP 80,000 EXP 1,050의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"그린 코니언 LEVEL 100 HP 56,000 EXP 1,000",https://mapledb.kr/search.php?q=8810022&t=mob,round,cute,5,3,5,"그린 코니언 LEVEL 100 HP 56,000 EXP 1,000의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크 코니언 LEVEL 105 HP 67,000 EXP 1,200",https://mapledb.kr/search.php?q=8810023&t=mob,round,cute,5,3,5,"다크 코니언 LEVEL 105 HP 67,000 EXP 1,200의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
좀비루팡 LEVEL 35 HP 800 EXP 0,https://mapledb.kr/search.php?q=9000001&t=mob,round,cute,5,3,5,좀비루팡 LEVEL 35 HP 800 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
스켈독 LEVEL 35 HP 600 EXP 0,https://mapledb.kr/search.php?q=9000100&t=mob,round,cute,5,3,5,스켈독 LEVEL 35 HP 600 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
루팡 LEVEL 35 HP 800 EXP 0,https://mapledb.kr/search.php?q=9000101&t=mob,round,cute,5,3,5,루팡 LEVEL 35 HP 800 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
이블아이 LEVEL 35 HP 800 EXP 0,https://mapledb.kr/search.php?q=9000200&t=mob,round,cute,5,3,5,이블아이 LEVEL 35 HP 800 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
스톤골렘 LEVEL 35 HP 600 EXP 0,https://mapledb.kr/search.php?q=9000201&t=mob,round,cute,5,3,5,스톤골렘 LEVEL 35 HP 600 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
늪지괴물 LEVEL 35 HP 800 EXP 0,https://mapledb.kr/search.php?q=9000300&t=mob,round,cute,5,3,5,늪지괴물 LEVEL 35 HP 800 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
파란 버섯 LEVEL 35 HP 600 EXP 0,https://mapledb.kr/search.php?q=9000301&t=mob,round,cute,5,3,5,파란 버섯 LEVEL 35 HP 600 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"하인즈의 분신 LEVEL 80 HP 90,000 EXP 2,400",https://mapledb.kr/search.php?q=9001001&t=mob,round,cute,5,3,5,"하인즈의 분신 LEVEL 80 HP 90,000 EXP 2,400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"헬레나의 분신 LEVEL 80 HP 120,000 EXP 2,400",https://mapledb.kr/search.php?q=9001002&t=mob,round,cute,5,3,5,"헬레나의 분신 LEVEL 80 HP 120,000 EXP 2,400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"다크로드의 분신 LEVEL 80 HP 120,000 EXP 2,400",https://mapledb.kr/search.php?q=9001003&t=mob,round,cute,5,3,5,"다크로드의 분신 LEVEL 80 HP 120,000 EXP 2,400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"카이린의 분신 LEVEL 80 HP 130,000 EXP 2,400",https://mapledb.kr/search.php?q=9001004&t=mob,round,cute,5,3,5,"카이린의 분신 LEVEL 80 HP 130,000 EXP 2,400의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
파이렛옥토 LEVEL 35 HP 800 EXP 0,https://mapledb.kr/search.php?q=9001005&t=mob,round,cute,5,3,5,파이렛옥토 LEVEL 35 HP 800 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
수련용 허수아비 LEVEL 35 HP 800 EXP 0,https://mapledb.kr/search.php?q=9001007&t=mob,round,cute,5,3,5,수련용 허수아비 LEVEL 35 HP 800 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"카이린의 분신의 분신 LEVEL 80 HP 70,000 EXP 0",https://mapledb.kr/search.php?q=9001008&t=mob,round,cute,5,3,5,"카이린의 분신의 분신 LEVEL 80 HP 70,000 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"슈퍼 슬라임 LEVEL 200 HP 9,999 EXP 0",https://mapledb.kr/search.php?q=9100000&t=mob,round,cute,5,3,5,"슈퍼 슬라임 LEVEL 200 HP 9,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"슈퍼 주니어 네키 LEVEL 200 HP 9,999 EXP 0",https://mapledb.kr/search.php?q=9100001&t=mob,round,cute,5,3,5,"슈퍼 주니어 네키 LEVEL 200 HP 9,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"슈퍼 스티지 LEVEL 200 HP 9,999 EXP 0",https://mapledb.kr/search.php?q=9100002&t=mob,round,cute,5,3,5,"슈퍼 스티지 LEVEL 200 HP 9,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"울트라 주니어 네키 LEVEL 200 HP 99,999 EXP 0",https://mapledb.kr/search.php?q=9100003&t=mob,round,cute,5,3,5,"울트라 주니어 네키 LEVEL 200 HP 99,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"슈퍼 트릭스터 LEVEL 200 HP 99,999 EXP 0",https://mapledb.kr/search.php?q=9100005&t=mob,round,cute,5,3,5,"슈퍼 트릭스터 LEVEL 200 HP 99,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"슈퍼 그린 트릭스터 LEVEL 200 HP 99,999 EXP 0",https://mapledb.kr/search.php?q=9100006&t=mob,round,cute,5,3,5,"슈퍼 그린 트릭스터 LEVEL 200 HP 99,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"슈퍼 리본돼지 LEVEL 200 HP 9,999 EXP 0",https://mapledb.kr/search.php?q=9100007&t=mob,round,cute,5,3,5,"슈퍼 리본돼지 LEVEL 200 HP 9,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"울트라 코-크 달팽이 LEVEL 200 HP 99,999 EXP 0",https://mapledb.kr/search.php?q=9100008&t=mob,round,cute,5,3,5,"울트라 코-크 달팽이 LEVEL 200 HP 99,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"슈퍼 검은 양 LEVEL 200 HP 99,999 EXP 0",https://mapledb.kr/search.php?q=9100010&t=mob,round,cute,5,3,5,"슈퍼 검은 양 LEVEL 200 HP 99,999 EXP 0의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"아딘의 분신 LEVEL 30 HP 8,000 EXP 100",https://mapledb.kr/search.php?q=9100013&t=mob,round,cute,5,3,5,"아딘의 분신 LEVEL 30 HP 8,000 EXP 100의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"미믹 LEVEL 54 HP 4,100 EXP 165",https://mapledb.kr/search.php?q=9300004&t=mob,round,cute,5,3,5,"미믹 LEVEL 54 HP 4,100 EXP 165의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"차원의 라츠 LEVEL 32 HP 3,700 EXP 260",https://mapledb.kr/search.php?q=9300005&t=mob,round,cute,5,3,5,"차원의 라츠 LEVEL 32 HP 3,700 EXP 260의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"차원의 블랙 라츠 LEVEL 34 HP 4,300 EXP 280",https://mapledb.kr/search.php?q=9300006&t=mob,round,cute,5,3,5,"차원의 블랙 라츠 LEVEL 34 HP 4,300 EXP 280의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"차원의 블록퍼스 LEVEL 35 HP 4,900 EXP 288",https://mapledb.kr/search.php?q=9300007&t=mob,round,cute,5,3,5,"차원의 블록퍼스 LEVEL 35 HP 4,900 EXP 288의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"차원의 쉐도우아이 LEVEL 43 HP 7,100 EXP 340",https://mapledb.kr/search.php?q=9300008&t=mob,round,cute,5,3,5,"차원의 쉐도우아이 LEVEL 43 HP 7,100 EXP 340의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"차원의 블록골렘 LEVEL 40 HP 6,500 EXP 408",https://mapledb.kr/search.php?q=9300009&t=mob,round,cute,5,3,5,"차원의 블록골렘 LEVEL 40 HP 6,500 EXP 408의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"차원의 롬바드 LEVEL 47 HP 33,000 EXP 850",https://mapledb.kr/search.php?q=9300010&t=mob,round,cute,5,3,5,"차원의 롬바드 LEVEL 47 HP 33,000 EXP 850의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"알리샤르 LEVEL 56 HP 125,000 EXP 4,800",https://mapledb.kr/search.php?q=9300012&t=mob,round,cute,5,3,5,"알리샤르 LEVEL 56 HP 125,000 EXP 4,800의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"차원의 킹 블록골렘 LEVEL 200 HP 99,999 EXP 1",https://mapledb.kr/search.php?q=9300013&t=mob,round,cute,5,3,5,"차원의 킹 블록골렘 LEVEL 200 HP 99,999 EXP 1의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"차원의 다크아이 LEVEL 43 HP 6,500 EXP 340",https://mapledb.kr/search.php?q=9300014&t=mob,round,cute,5,3,5,"차원의 다크아이 LEVEL 43 HP 6,500 EXP 340의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"크로노스 LEVEL 37 HP 2,750 EXP 82",https://mapledb.kr/search.php?q=9300015&t=mob,round,cute,5,3,5,"크로노스 LEVEL 37 HP 2,750 EXP 82의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"플래툰 크로노스 LEVEL 41 HP 3,050 EXP 99",https://mapledb.kr/search.php?q=9300016&t=mob,round,cute,5,3,5,"플래툰 크로노스 LEVEL 41 HP 3,050 EXP 99의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
"마스터 크로노스 LEVEL 46 HP 3,600 EXP 115",https://mapledb.kr/search.php?q=9300017&t=mob,round,cute,5,3,5,"마스터 크로노스 LEVEL 46 HP 3,600 EXP 115의 외형과 분위기를 기반으로 한 메이플 몬스터 후보",https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
주니어 스톤볼 LEVEL 1 HP 8 EXP 1,https://mapledb.kr/search.php?q=9300018&t=mob,round,cute,5,3,5,주니어 스톤볼 LEVEL 1 HP 8 EXP 1의 외형과 분위기를 기반으로 한 메이플 몬스터 후보,https://maplestory.io/api/gms/62/mob/100100/icon?resize=2
